customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
8935,Barbara Simpson,david68@example.net,Australia,2024-04-28,Standard,61.39
8936,Rebecca Phillips,kbrown@example.com,Japan,2021-10-04,Basic,41.27
8937,Shawn Yu,matthewcarlson@example.org,United States,2025-02-02,Standard,35.06
8938,Dr. Heather Hubbard,kevindillon@example.net,Australia,2021-11-24,Standard,62.19
8939,Adam Ayala,shellyguerrero@example.com,Netherlands,2020-08-10,Premium,57.63
8940,Cheryl Lucas,englishandrea@example.com,Netherlands,2025-10-28,Basic,78.82
8941,Angel Gardner,megan58@example.com,Brazil,2021-05-21,Standard,42.94
8942,Jerry Kennedy,shannon17@example.org,United Kingdom,2023-04-11,Basic,123.61
8943,Robert Price,dblankenship@example.org,United Kingdom,2024-09-07,Standard,44.16
8944,John Mccall,mitchellkimberly@example.org,Japan,2023-12-13,Standard,79.24
8945,Ana Dean,jim68@example.org,France,2022-04-30,Standard,91.47
8946,Scott Phelps,aherrera@example.net,Germany,2022-10-10,Standard,167.16
8947,Roberto Stewart,bwu@example.net,United Kingdom,2020-03-07,Standard,74.97
8948,Elizabeth Warren,jennifer55@example.org,Germany,2023-01-24,Standard,97.76
8949,Jason Guzman,kevin43@example.net,Australia,2026-02-01,Standard,148.33
8950,Hailey Richards,aross@example.org,India,2020-03-11,Premium,65.40
8951,Thomas Marks,kleinjeremy@example.org,Netherlands,2026-04-20,Standard,64.57
8952,Sarah Williamson,stacy55@example.org,Canada,2022-09-23,Standard,42.12
8953,Jacob Williamson,rmurray@example.com,Netherlands,2020-10-08,Standard,27.49
8954,Brad Garcia,zwilson@example.com,India,2025-01-08,Basic,32.19
8955,Kathryn Jones,lynnbenitez@example.net,Germany,2026-01-11,Standard,86.58
8956,Kelly Boone,ybarrett@example.com,Canada,2024-01-12,Basic,39.97
8957,Richard Lynn,ashleyallen@example.net,India,2024-02-03,Basic,130.20
8958,Amber Davidson,lorispencer@example.org,Canada,2025-11-04,Basic,25.56
8959,Zachary Nelson,oraymond@example.com,United Kingdom,2023-12-26,Basic,91.51
8960,Sharon Butler,aestrada@example.com,Germany,2026-04-16,Standard,64.25
8961,Morgan Hensley,mayerrachael@example.com,Japan,2024-08-22,Standard,57.89
8962,Jeremy Smith,ogonzalez@example.net,India,2021-12-07,Premium,33.95
8963,Jennifer Shelton,perkinsglenn@example.com,Netherlands,2024-11-11,Standard,82.31
8964,Laura Alexander,simpsonyolanda@example.org,Australia,2020-03-07,Premium,201.16
8965,Rhonda Lee,antoniosingleton@example.com,France,2024-06-12,Basic,60.49
8966,Ryan Mcgrath,wilsonbrittany@example.com,United Kingdom,2025-12-06,Basic,201.42
8967,Emily Jackson,shane48@example.com,Brazil,2022-01-21,Standard,26.22
8968,Devin Freeman,wrightshannon@example.net,Canada,2026-02-28,Standard,18.23
8969,Annette Burch,robin50@example.org,Netherlands,2024-12-01,Standard,19.16
8970,Jordan Graham,smithjonathan@example.net,Brazil,2023-09-21,Basic,66.16
8971,William Roach,margaretmiller@example.org,Brazil,2024-09-15,Premium,65.88
8972,Dr. Richard Jennings,lindsay62@example.org,Canada,2023-03-03,Standard,51.15
8973,Nicholas Wagner,jennifer75@example.net,Germany,2024-09-15,Standard,24.09
8974,Kurt Sanchez,btaylor@example.org,Canada,2022-02-18,Basic,61.47
8975,Lauren Lawrence,sharon87@example.net,Brazil,2022-07-05,Standard,97.40
8976,Ashley Smith,melissahopkins@example.org,Netherlands,2024-08-11,Basic,111.03
8977,Erin Ellis DVM,drakewilliam@example.org,India,2024-02-17,Standard,39.15
8978,Brian Mercer,garzajames@example.com,Japan,2023-11-30,Basic,57.36
8979,Stacey Wilkins,william81@example.net,Japan,2021-09-30,Basic,46.27
8980,Michael Jones,bflowers@example.com,India,2021-09-22,Premium,39.94
8981,Laura Lynch,matthew07@example.com,France,2021-02-01,Standard,39.50
8982,Anthony Payne,kfrye@example.com,France,2026-03-17,Basic,46.75
8983,Antonio Tanner,josephstanley@example.com,India,2026-06-18,Standard,47.66
8984,Amy Bryant,gwendolyn59@example.net,United States,2022-10-26,Premium,55.08
8985,Danielle Burns,freemanmaria@example.com,India,2025-07-07,Standard,74.39
8986,Jeff Meyer,cameronmaria@example.net,Japan,2023-03-02,Standard,24.85
8987,Nicholas Long,brucemcdonald@example.net,India,2023-02-24,Basic,153.54
8988,James Larson,jesus01@example.org,Australia,2020-05-19,Standard,37.32
8989,Kenneth Wallace,aliciastevens@example.org,Brazil,2022-08-22,Premium,51.81
8990,Joseph Wells,ashleykimberly@example.org,France,2024-08-13,Basic,40.11
8991,Mario Livingston,owilliams@example.org,Japan,2022-02-20,Standard,31.67
8992,Nicole Rodriguez,josegonzalez@example.org,France,2023-04-09,Standard,91.56
8993,Audrey Smith,kelseyrogers@example.org,United Kingdom,2023-11-11,Premium,36.71
8994,David Campbell,robert65@example.com,Canada,2020-12-04,Basic,29.28
8995,Todd Lee,newmanjason@example.com,Australia,2026-06-09,Basic,44.00
8996,Michele Evans,michael71@example.org,France,2024-12-05,Premium,90.18
8997,John Camacho,treynolds@example.org,Brazil,2023-10-22,Standard,154.83
8998,Lisa Wright,davidwright@example.org,Australia,2025-12-27,Basic,70.30
8999,Stacey Jackson,pfox@example.net,Brazil,2026-01-26,Premium,20.61
9000,Raymond Simpson,barbarahamilton@example.net,France,2022-09-20,Standard,108.92
9001,Alyssa May,carrillodawn@example.org,United States,2022-01-27,Basic,130.27
9002,Lee Jacobs,jacobgutierrez@example.net,Netherlands,2020-10-29,Standard,70.20
9003,Mr. Cody Bernard,bcastro@example.com,Japan,2022-05-31,Premium,19.35
9004,Philip Graham,shannon95@example.com,Canada,2022-01-31,Standard,172.68
9005,Thomas Thompson,thomas76@example.org,Japan,2024-08-16,Basic,94.15
9006,Karen Rodriguez,,United Kingdom,2023-11-23,Standard,19.59
9007,Cody Dougherty,cruzbrenda@example.com,United States,2025-07-24,Standard,69.53
9008,Andrew Smith,brandilewis@example.org,United States,2025-06-18,Basic,37.92
9009,Teresa Cummings,brendabarrett@example.com,United Kingdom,2024-12-25,Standard,80.34
9010,Jeremy Krause,vickie71@example.org,United Kingdom,2026-08-01,Standard,105.28
9011,Justin Nelson,reyesbrad@example.org,Australia,2023-09-09,Basic,103.56
9012,Michael Ponce,christineburke@example.net,United States,2024-03-27,Standard,44.07
9013,Laura Pierce,davidhanson@example.net,Netherlands,2021-05-20,Basic,52.36
9014,Teresa Silva,catherine05@example.net,Germany,2025-04-03,Premium,134.10
9015,Stacey Wilson,william46@example.com,India,2022-11-30,Basic,46.19
9016,Michael Henderson,randalljessica@example.com,United States,2025-07-25,Standard,51.62
9017,Jorge Johnson DDS,iguzman@example.com,Brazil,2020-01-30,Premium,34.85
9018,Benjamin Watson,tyronesmith@example.net,India,2025-09-24,Basic,50.63
9019,Greg Price,derrickbrown@example.org,Netherlands,2020-12-25,Basic,32.28
9020,William Hoover,veronica90@example.org,Germany,2022-09-09,Premium,67.91
9021,Alexander Vargas,halealan@example.com,United Kingdom,2020-06-04,Basic,25.38
9022,Tyler Mcmahon,markkelley@example.com,Netherlands,2026-02-17,Premium,59.87
9023,Tyler Meyer,joneslaura@example.com,France,2022-06-25,Standard,42.79
9024,Caleb Moore,dorothyallen@example.net,Netherlands,2024-03-17,Basic,34.81
9025,Tina Ramirez,waynemartinez@example.org,India,2020-12-30,Standard,56.49
9026,Jasmine Herrera,browntyler@example.org,France,2023-12-12,Standard,33.40
9027,Nicholas Jefferson,jason37@example.com,France,2021-12-10,Standard,33.85
9028,Charles Fuentes,nicholas29@example.com,Japan,2020-11-15,Standard,45.07
9029,John Mason,michaelamoore@example.com,Germany,2021-04-27,Standard,31.84
9030,Mark Williams,darlenerobinson@example.net,Brazil,2022-04-14,Standard,75.26
9031,Brett Santos,henryhernandez@example.com,Australia,2025-10-18,Premium,58.24
9032,Sally Robinson,allison44@example.net,Netherlands,2024-03-30,Standard,57.16
9033,Laura Barajas,simonzachary@example.org,Netherlands,2026-05-02,Standard,80.01
9034,Brian Atkinson,keithkent@example.net,Germany,2025-09-03,Standard,60.65
9035,Christopher Hunt MD,wzavala@example.net,United Kingdom,2022-03-14,Standard,40.88
9036,Dennis Payne PhD,anthonyharvey@example.net,United Kingdom,2020-03-22,Standard,48.86
9037,Sandra Hill,cherylrussell@example.com,Netherlands,2022-03-12,Basic,83.09
9038,Eric Glover,matthew94@example.com,Germany,2020-03-28,Basic,56.60
9039,Cole Conner,fmorse@example.org,Germany,2023-12-02,Basic,76.38
9040,Michael Watson,theresaking@example.org,France,2023-02-03,Standard,48.53
9041,Anna Costa,olittle@example.com,United Kingdom,2021-04-08,Basic,66.60
9042,Brian Heath,tiffanyjones@example.com,Netherlands,2025-04-09,Basic,46.79
9043,Jamie Lozano,yking@example.net,France,2020-04-06,Premium,56.61
9044,Karen Ward,ejohnson@example.org,France,2020-11-25,Basic,79.64
9045,Courtney Diaz,pearsonjeffrey@example.org,India,2022-07-19,Standard,269.98
9046,Bryan Rogers,kelseyvaldez@example.com,Canada,2023-01-14,Standard,46.48
9047,Blake Hall,daniel03@example.net,Canada,2023-11-10,Premium,45.94
9048,Bethany Johnson,lydiataylor@example.net,United States,2022-07-02,Basic,170.22
9049,Lydia Hampton,iperez@example.org,Australia,2021-12-27,Standard,35.86
9050,Shelby Hawkins,nixonrandy@example.com,United States,2023-03-03,Basic,31.34
9051,Marcus Gutierrez,afisher@example.com,Japan,2021-09-30,Basic,16.72
9052,Nicole Hicks,amy86@example.org,Japan,2021-02-03,Premium,75.61
9053,Laura Weber,bedwards@example.net,Japan,2020-07-17,Premium,86.34
9054,Timothy Torres,audrey11@example.org,Germany,2023-09-07,Basic,67.74
9055,Danielle Peck,alicialee@example.org,Australia,2021-05-14,Standard,22.58
9056,Jonathan Foster,james96@example.net,Japan,2020-02-17,Basic,95.71
9057,Nicole Abbott,brianhowe@example.org,India,2023-03-03,Standard,111.10
9058,Tiffany Mcintyre,kimberly32@example.org,Netherlands,2023-01-31,Basic,122.57
9059,Stephen Duran,petersendoris@example.com,Japan,2020-11-16,Standard,49.93
9060,Michael Barnett,morganvirginia@example.com,Australia,2022-08-22,Basic,43.59
9061,Jason Brooks,sandra59@example.org,India,2020-09-20,Standard,37.50
9062,Joseph Smith,bhoffman@example.net,United Kingdom,2024-10-14,Standard,106.60
9063,Patrick Wilcox,lsmith@example.org,Canada,2020-04-20,Basic,63.31
9064,William Harvey,michele39@example.org,Japan,2023-05-09,Standard,54.69
9065,Christy Holmes,davidblackwell@example.org,Canada,2024-03-22,Basic,45.30
9066,Shane Fitzgerald,craigmartin@example.net,India,2020-06-14,Premium,74.79
9067,Jason Reynolds,wesleywhitaker@example.org,United States,2020-08-20,Standard,149.34
9068,William Hansen,smithtara@example.com,Canada,2026-08-11,Standard,98.46
9069,Ruth Davis,jenniferjackson@example.org,Canada,2023-10-12,Basic,51.08
9070,Valerie York,rasmussenkatherine@example.org,Brazil,2022-09-17,Basic,39.03
9071,Mr. Todd Bowman,tmorton@example.net,Brazil,2024-10-08,Premium,31.34
9072,Jennifer Kerr,perkinsemily@example.com,United Kingdom,2024-01-23,Standard,48.26
9073,Felicia Jones,curtisjohnson@example.net,Australia,2020-08-17,Standard,156.01
9074,Cynthia Kennedy,donald36@example.com,United Kingdom,2020-04-11,Premium,101.46
9075,Alexandria Acevedo,pamela72@example.net,Australia,2021-02-20,Standard,70.43
9076,Jacqueline Perkins,jamesweiss@example.com,France,2024-04-29,Standard,35.30
9077,Timothy Chan,rebecca48@example.org,Canada,2026-06-21,Basic,171.79
9078,Angel Miller,julie36@example.org,Japan,2025-10-09,Standard,22.45
9079,Noah House,yshah@example.net,France,2024-04-11,Premium,33.29
9080,Jacob Green,stevenhernandez@example.net,India,2025-07-05,Premium,72.20
9081,Ashley Lewis,richardgreene@example.com,France,2022-07-28,Standard,91.85
9082,Beth Hays,smithashley@example.com,United Kingdom,2021-01-19,Premium,29.76
9083,Brandy Hill,sarahhall@example.com,Japan,2024-05-11,Standard,44.20
9084,Bonnie Butler,dianeperez@example.com,India,2021-03-18,Premium,47.34
9085,Brenda Shannon,smithjonathan@example.com,Germany,2025-07-04,Standard,66.31
9086,Adam Hubbard,parker65@example.com,Netherlands,2025-08-31,Standard,78.51
9087,Mr. Christopher Johnson,chenedward@example.org,India,2023-12-11,Premium,21.38
9088,Sophia Wolfe,jimmy98@example.net,France,2024-07-29,Standard,83.59
9089,James Arroyo,wrightcraig@example.net,Netherlands,2023-09-04,Standard,30.88
9090,Monique Alvarez,cannonedward@example.com,India,2025-07-11,Premium,57.37
9091,Wendy Haynes,daniel17@example.com,Australia,2025-03-24,Premium,72.66
9092,Martin Arnold,hernandeztravis@example.net,India,2022-07-27,Standard,30.01
9093,Tamara Richardson,tgray@example.com,Canada,2025-05-23,Basic,33.25
9094,Jordan Evans,whitestephanie@example.com,United States,2024-06-30,Standard,39.28
9095,Regina Mcdonald,victoria82@example.com,United States,2026-01-24,Basic,80.81
9096,Carolyn Williams,kellyshepherd@example.net,Japan,2025-12-20,Basic,82.74
9097,Steven Moore,tracyhughes@example.org,United States,2022-02-18,Premium,89.01
9098,Paul Fry,youngdavid@example.com,Japan,2022-01-14,Standard,29.25
9099,Matthew Fields,oadkins@example.com,India,2023-03-12,Standard,284.83
9100,Dr. Samantha Taylor,,Canada,2026-02-06,Premium,29.41
9101,Renee Williams,jgibson@example.org,Australia,2022-07-02,Standard,52.64
9102,Richard Ford,leejoseph@example.org,United Kingdom,2024-06-23,Basic,69.84
9103,Sara Keith,bowendana@example.org,Canada,2024-01-18,Basic,19.88
9104,Lisa Wood,johndaniels@example.org,France,2021-03-19,Standard,53.80
9105,Mr. Anthony Gonzalez,mcfarlandruben@example.org,Canada,2023-01-06,Basic,160.32
9106,Steven James,justin80@example.com,Japan,2026-06-18,Standard,39.85
9107,Mary Cherry,ntaylor@example.net,United States,2022-10-07,Standard,43.51
9108,Zachary Flores,zmorris@example.com,Netherlands,2023-07-24,Standard,102.74
9109,Richard Brown,robin37@example.org,Australia,2020-11-14,Basic,34.42
9110,Tommy Potter,david23@example.net,India,2024-01-25,Premium,41.86
9111,Joseph Nelson,xsalinas@example.org,Germany,2020-09-20,Premium,38.73
9112,Jennifer Barnett,brian93@example.com,United States,2025-05-30,Basic,22.11
9113,Theresa Montes,lopezpaige@example.com,Australia,2022-06-29,Standard,201.77
9114,Johnny Gutierrez,russellstuart@example.org,Australia,2022-10-01,Basic,101.52
9115,David Young,danawilliams@example.com,Australia,2024-10-08,Basic,25.11
9116,Jeffrey Lynch,ibarnes@example.org,Japan,2024-03-31,Standard,69.14
9117,Debra Cruz,cgraham@example.net,Netherlands,2024-01-26,Standard,113.75
9118,Cynthia Brown,vjohnson@example.com,Japan,2025-05-26,Basic,67.59
9119,Lisa Delgado,ashley34@example.com,Germany,2020-12-17,Standard,31.71
9120,Justin Lynch,nmiller@example.org,Canada,2024-05-07,Standard,43.46
9121,Gary Beasley,robertthompson@example.com,Canada,2025-05-13,Basic,28.35
9122,Tina Williams DDS,harveyjose@example.com,Netherlands,2024-03-28,Premium,90.85
9123,Adam Brewer,hamiltonangel@example.com,Canada,2022-10-05,Standard,99.49
9124,Barbara Hickman,fwiley@example.com,Australia,2025-04-26,Basic,117.62
9125,Carrie Johnson,johngonzalez@example.com,Netherlands,2025-06-14,Premium,86.44
9126,Derek Brooks,jacobyang@example.com,Australia,2024-10-26,Premium,21.33
9127,Brendan Murphy,sullivanbrenda@example.com,France,2024-02-25,Basic,33.18
9128,Timothy Rodriguez,cynthiaortiz@example.org,India,2023-10-15,Basic,105.48
9129,Melissa Matthews,powens@example.org,Japan,2023-04-02,Standard,34.09
9130,Alyssa Smith,gonzalesheather@example.net,Australia,2020-01-12,Premium,94.13
9131,Christopher Jensen,taylorscott@example.org,India,2024-06-02,Premium,41.67
9132,Melissa Jones,stephaniebaker@example.net,United States,2023-05-10,Standard,43.03
9133,James Murphy,awilliams@example.com,Australia,2023-09-17,Premium,26.95
9134,Meghan Mcgee,rowedonna@example.org,France,2022-12-25,Standard,29.79
9135,Robert Wallace,whull@example.net,United Kingdom,2023-09-07,Standard,23.82
9136,James Thomas,hannah60@example.org,United Kingdom,2021-04-02,Standard,9.61
9137,Mrs. Brenda Watson MD,vjenkins@example.com,United States,2021-10-25,Standard,56.39
9138,Brian Brock,warrensoto@example.org,Germany,2024-10-05,Basic,41.36
9139,Dustin Willis,harold28@example.net,Japan,2024-02-11,Standard,84.49
9140,Donald Rowe,olivia36@example.net,Canada,2025-12-20,Standard,67.76
9141,George Pierce,davidsonjoseph@example.com,Brazil,2026-06-21,Basic,54.89
9142,Richard Blevins,cardenasjulie@example.net,United States,2020-04-28,Standard,34.56
9143,Cesar Waller,cherylgriffin@example.com,Netherlands,2024-08-29,Basic,84.47
9144,Kathy Jones,spencemichael@example.net,Netherlands,2021-04-19,Standard,54.24
9145,Jaime Wyatt,stephanieschultz@example.net,United States,2023-05-20,Premium,87.65
9146,David Johnson,christopherwalker@example.net,France,2024-08-31,Basic,134.88
9147,Tara Rodriguez,ballernest@example.com,Germany,2025-10-21,Standard,88.68
9148,Luis Martinez,amycooper@example.org,Japan,2025-12-31,Premium,86.71
9149,Jack Mcgrath,collinsjacob@example.org,France,2021-06-17,Basic,85.34
9150,Nicholas Summers,lroth@example.net,France,2025-12-13,Basic,90.92
9151,Mary Perez,monica98@example.net,Japan,2021-10-30,Basic,50.04
9152,Lauren Wiggins,andreguerrero@example.com,Brazil,2020-01-11,Basic,171.04
9153,Matthew Noble,john28@example.com,Brazil,2022-10-31,Standard,87.63
9154,Billy Kim,amandahorton@example.net,United Kingdom,2026-05-27,Standard,165.01
9155,Douglas Ramos,bakervictoria@example.com,United States,2024-04-20,Standard,101.97
9156,Ashley Hoffman,wileybrenda@example.org,France,2023-04-02,Premium,103.62
9157,Linda Sims,xbrown@example.com,Japan,2025-05-25,Premium,29.50
9158,Brian Thompson,dylanduncan@example.com,France,2020-07-07,Premium,35.53
9159,Julie Estes,millerrobert@example.org,Germany,2025-10-04,Premium,72.87
9160,Margaret Johnson,briggssteven@example.com,United Kingdom,2026-06-12,Premium,49.01
9161,Alicia Barnes,ghernandez@example.net,Japan,2022-11-30,Standard,49.49
9162,Cynthia Hester,dawn56@example.com,United States,2022-07-05,Premium,20.26
9163,Angela Jones,williamsedward@example.net,Japan,2021-05-12,Basic,133.69
9164,Savannah Noble,laurenwallace@example.org,Australia,2025-06-08,Standard,75.59
9165,Kimberly Garza,natalie16@example.org,United Kingdom,2022-04-23,Premium,102.11
9166,Ashley Wood,stephensonkimberly@example.org,France,2024-10-20,Basic,35.43
9167,Megan Hill,ashleyallen@example.org,United States,2020-07-15,Basic,40.84
9168,Kristen Mcdonald,ericperkins@example.com,United Kingdom,2023-06-10,Basic,42.40
9169,Jacob Johnson,russellrobert@example.org,United Kingdom,2020-02-05,Standard,27.95
